25
	0.333333333333333	0.333333333333333	0.090817990382754
	0.028844733232685	0.485577633383657	0.036725957756467 
	0.485577633383657	0.485577633383657	0.036725957756467 
	0.485577633383657	0.028844733232685	0.036725957756467 
	0.781036849029926	0.109481575485037	0.045321059435528 
	0.109481575485037 	0.109481575485037 	0.045321059435528 
	0.109481575485037 	0.781036849029926 	0.045321059435528 
	0.141707219414880 	0.307939838764121 	0.072757916845420 
	0.141707219414880 	0.550352941820999 	0.072757916845420  
	0.307939838764121 	0.141707219414880 	0.072757916845420  
	0.307939838764121 	0.550352941820999 	0.072757916845420  
	0.550352941820999 	0.141707219414880 	0.072757916845420  
	0.550352941820999 	0.307939838764121 	0.072757916845420 
	0.025003534762686 	0.246672560639903 	0.028327242531057  
	0.025003534762686 	0.728323904597411 	0.028327242531057 
	0.246672560639903 	0.025003534762686 	0.028327242531057 
	0.246672560639903 	0.728323904597411 	0.028327242531057 
	0.728323904597411 	0.025003534762686 	0.028327242531057 
	0.728323904597411 	0.246672560639903 	0.028327242531057 
	0.009540815400299 	0.066803251012200 	0.009421666963733 
	0.009540815400299 	0.923655933587500 	0.009421666963733  
	0.066803251012200 	0.009540815400299 	0.009421666963733
	0.066803251012200 	0.923655933587500	0.009421666963733
	0.923655933587500	0.009540815400299 	0.009421666963733
	0.923655933587500	0.066803251012200	0.009421666963733
